class,family,genus,n_species,n_antimalarial,mean,std_err,eff
Liliopsida,Orchidaceae,Quisqueya,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Orchidaceae,Solenocentrum,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Orchidaceae,Spiranthes,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Orchidaceae,Tamayorkis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Orchidaceae,Uleiorchis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Orchidaceae,Vitekorchis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Orchidaceae,Warmingia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Orchidaceae,Warreopsis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Poaceae,Acroceras,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Poaceae,Alopecurus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Poaceae,Anthoxanthum,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Poaceae,Imperata,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Poaceae,Ischaemum,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Poaceae,Koeleria,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Poaceae,Leersia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Poaceae,Lithachne,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Poaceae,Pappostipa,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Poaceae,Stapfochloa,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Poaceae,Tetrapogon,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Rapateaceae,Duckea,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Rapateaceae,Epidryos,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Rapateaceae,Monotrema,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Rapateaceae,Schoenocephalium,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Ruppiaceae,Ruppia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Liliopsida,Triuridaceae,Triuris,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Acanthaceae,Barleriola,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Acanthaceae,Kalbreyeriella,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Acanthaceae,Pulchranthus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Acanthaceae,Spathacanthus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Anacardiaceae,Loxopterygium,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Anacardiaceae,Metopium,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Anacardiaceae,Toxicodendron,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Annonaceae,Bocageopsis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Annonaceae,Pseudomalmea,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Apiaceae,Coulterophytum,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Apiaceae,Perissocoeleum,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Apiaceae,Spermolepis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Apocynaceae,Amsonia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Apocynaceae,Asketanthera,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Apocynaceae,Laubertia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Apocynaceae,Morilloa,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Apocynaceae,Pherotrichis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Apocynaceae,Pinochia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Apocynaceae,Tylodontia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Alomia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Arnaldoa,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Austrocritonia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Carminatia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Chaetanthera,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Cololobus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Conoclinium,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Crossothamnus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Cymophora,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Duidaea,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Enydra,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Eriophyllum,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Flyriella,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Gymnocoronis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Gyptis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Haploesthes,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Hyaloseris,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Hymenopappus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Idiothamnus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Inulopsis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Iostephane,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Jessea,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Joseanthus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Lasiocephalus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Lecocarpus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Leptostelma,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Lomatozona,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Lychnocephalus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Microseris,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Oteiza,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Phalacraea,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Philactis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Polyachyrus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Psacaliopsis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Pseudobaccharis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Pseudonoseris,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Pseudopiptocarpha,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Psilostrophe,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Quechualia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Quelchia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Sartwellia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Steyermarkina,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Tetranthus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Asteraceae,Villanova,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Balanophoraceae,Lophophytum,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Balanophoraceae,Scybalium,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Betulaceae,Alnus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Bignoniaceae,Catalpa,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Bignoniaceae,Delostoma,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Bignoniaceae,Spirotecoma,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Bonnetiaceae,Neotatea,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Brassicaceae,Boechera,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Brassicaceae,Chaunanthus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Brassicaceae,Eudema,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Brassicaceae,Sibara,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Brassicaceae,Sphaerocardamum,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Brassicaceae,Tomostima,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Cactaceae,Arthrocereus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Cactaceae,Leucostele,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Cactaceae,Lymanbensonia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Cactaceae,Myrtillocactus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Cactaceae,Pereskia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Cactaceae,Rapicactus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Cactaceae,Trichocereus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Calophyllaceae,Haploclathra,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Cannabaceae,Trema,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Caryophyllaceae,Cardionema,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Caryophyllaceae,Sagina,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Celastraceae,Elachyptera,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Celastraceae,Gyminda,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Cistaceae,Lechea,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Clusiaceae,Quapoya,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Connaraceae,Cnestidium,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Cucurbitaceae,Calycophysum,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Cucurbitaceae,Cionosicys,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Cucurbitaceae,Marah,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Cucurbitaceae,Microsechium,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Cucurbitaceae,Selysia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Cucurbitaceae,Sicana,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Cytinaceae,Bdallophytum,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Ericaceae,Didonica,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Ericaceae,Pellegrinia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Ericaceae,Semiramisia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Euphorbiaceae,Caryodendron,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Euphorbiaceae,Dalembertia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Euphorbiaceae,Dendrothrix,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Euphorbiaceae,Garciadelia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Euphorbiaceae,Ophthalmoblapton,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Fabaceae,Amorpha,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Fabaceae,Arquita,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Fabaceae,Cleobulia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Fabaceae,Collaea,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Fabaceae,Condylostylis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Fabaceae,Dermatophyllum,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Fabaceae,Dialium,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Fabaceae,Exostyles,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Fabaceae,Haematoxylum,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Fabaceae,Sophora,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Fabaceae,Vataireopsis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Francoaceae,Balbisia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Gesneriaceae,Alsobia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Gesneriaceae,Gloxinia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Gesneriaceae,Heppiella,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Gesneriaceae,Resia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Gesneriaceae,Seemannia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Gesneriaceae,Sphaerorrhiza,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Hydrangeaceae,Deutzia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Hydrangeaceae,Fendlerella,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Icacinaceae,Mappia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Juglandaceae,Carya,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Juglandaceae,Oreomunnea,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Lamiaceae,Asterohyptis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Lamiaceae,Catoferia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Lamiaceae,Martianthus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Lamiaceae,Volkameria,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Lecythidaceae,Corythophora,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Loranthaceae,Oryctina,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Lythraceae,Heimia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Lythraceae,Pleurophora,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malpighiaceae,Adelphia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malpighiaceae,Excentradenia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malpighiaceae,Malpighiodes,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malpighiaceae,Ptilochaeta,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malvaceae,Allosidastrum,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malvaceae,Andeimalva,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malvaceae,Christiana,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malvaceae,Hermannia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malvaceae,Horsfordia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malvaceae,Huberodendron,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malvaceae,Krapovickasia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malvaceae,Malacothamnus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malvaceae,Modiolastrum,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malvaceae,Patinoa,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malvaceae,Pterygota,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malvaceae,Scleronema,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Malvaceae,Tetrasida,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Melastomataceae,Centradenia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Melastomataceae,Pachyloma,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Menispermaceae,Orthomene,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Metteniusaceae,Ottoschulzia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Monimiaceae,Macropeplus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Nyctaginaceae,Anulocaulis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Ochnaceae,Philacra,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Olacaceae,Cathedra,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Oleaceae,Priogymnanthus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Onagraceae,Clarkia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Onagraceae,Eulobus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Orobanchaceae,Cordylanthus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Orobanchaceae,Melasma,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Papaveraceae,Corydalis,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Phyllanthaceae,Discocarpus,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
Magnoliopsida,Phyllanthaceae,Heterosavia,4,0,0.00797376853714882,0.044469617584550904,-0.1793082326824184
